text	label
저처럼 생각하고 사는 사람 없으시길	0
배송도 빠르고 오래 사용할 슈았을 거 같라요	1
여름 오기 전에 신랑 입으라고 샀어용 ㅎㅎ 재질이 좋네용 많이 파세용	1
쌀통은 밀폐형이어야 벌레 안 생기는데	0
가성비는 아주 짱인 듯	1
맘에 들어요	1
아무튼 배송 때문에 많은 점수 못 드립니다	0
재구매 간편해서 좋습니다	1
이 거 사고 순간 잘못 왔나 싶었어요	0
실리콘이라 솔이 좀 뻣뻣한 느낌른 있으나 위생적으로는 괜찮고 깔끔한 것 같아서 맘에 드네요	1
파가 매운맛이 없고 이 파리만 너무 많아요	0
저렴해서 구매했는데 좋아요	1
좀 느렸으면 좋았을 텐데 ㅠㅠ	0
재구매 빠른 배송 최신 제조네유	1
다른 것은 안 써봤는데 온전할지 걱정입니다	0
귀찮아서 그냥 입을 랍니다	0
제품 선택 잘못했는데 주말인데도 확인 전화로 교체해주시고 친절합니다	1
몇 번 사용 안 해봐서 확 좋다고는 할 수 없지만 꾸준히 사용하다 보면 좋아지겠죠 ㅎㅎ	1
최고 뜨 신물 잘 나오고 최고입니다	1
이건 바르고 즉각적으로 좋아 보인다기보단 손상된 게 서서히 복구되는 게 느껴져서 꾸준히 사용하고 있어요	1
재구매 저번에 주문한 것과 같은 브랜드의 아보카도가 아니더라구요	0
배송 빠른 건 좋았지만 아쉽습니다	0
상품 보내실 때 검수 잘해서 보내주세요	0
부드럽게 제거되요 만족해요	1
부모님 사다 드리니 좋아 하 시내 요 싸게 잘 샀네요	1
에어컨 켜놓고 덥기에 딱 일 것 같아요	1
구매평 잘 보고 사세요	0
너무 늘어나서 계속 내려가네요 ㅜ ㅜ	0
제품 받고 기분이 좋네요	1
슈퍼보다도 싸고요	1
두 가지는 먹여보지도 못하고 쓰레기통 행이네요	0
첨 시키는 데 맛있으면 좋겠네 여	1
정면 각도가 아닌 측면이나 올려다보거나 하면 글 짜가 흐릿해서 알아보기가 힘듭니다	0
사정상 배송은 늦어졌지만 크기도 크고 맛도 좋았습니다	1
재구매 빠른 배송 포장 굿입니다	1
교체 하기 편해요	1
제가 발볼 넉넉하게 한다고 한 치수 크게 주문해서 이사단이 난 건지	0
퓨레가 터진 건 아니고 상자 밖에서 젖은 것 같은데 제품에 이상 있을까봐 걱정됩니다	0
역시 싼 건 싼거	0
아직 설치전이네요	1
우유에 한 번 하고 2번 세척하고 삶고 나서 에어프라이어를 돌려도 냄새가 심함	0
확인 안 하시는 건지	0
그래서 못 쓰고 있어요 ㅜㅜ	0
형 사이즈가 제일 좋은 거 같습니다	0
무겁고 무겁고 힘이 들어요	0
항상 잘 쓰는 우유 홀더	1
일단 밝아서 만족하구 요 ㅎㅎ 수명도 오래 갔으면 하네요	1
배송 빠르고 제품은 가 벼우나 아랫추가 엉성하고 가 벼워 아쉬움	1
상품도 고급 지고 튼튼 하네요	1
그냥 나중에 잘라 쓰던지 하려 구요	0
처음으로 어 이패드를 구입해 다이어리를 꾸며 보고자 구매했습니다	1
아직 많이 써보지 않아서 보온 보냉 효과는 잘 모르겠지만 가격 대비 괘안네요	1
무난하게 쓸만하네요	1
엄마인 저도 밍밍한 떡뻥을 좋아해서 아기랑 같이 먹는 편인데 타 회사께 입 안에서 더 잘 녹았어요	0
프리 사이즈로 두상이 적은 사람은 아주 커서 앞이 안 보입니다	0
품질은 괜찮아 보이네요	0
색상 사이즈 다 맘에 드는 데 밀폐가 안 되서 아쉽네요	0
택배 영업일 기준 5일 걸렸어요	0
괜찬 헤 용 ㅎㅎㅎ	1
엄마 사드렸는데 시야가 많이 울렁거려서 사용을 못하시네요	0
핑크색 예뻐요	1
욕실 타일 사이 곰팡이를 지워보니 여느 세제랑 좋은 게 없네요	0
해도 너무 해요	0
다른 걸 써본 적이 없어 비교 불가이나 튼튼한 듯 합니다	1
좋아용 조카가 급하게 내려오게 되어 구매 햇는데 저렴한 가격에 생각보다 너무 괜찮네욘 근데 색이 조금씩 많이 다르네용 ㅠㅠ	1
생각보다 실망입니다 시원하지도 않고 무거워요	0
잘못 꽃으면 사이드 걸 때 손이 조금 불편하세요	1
너무 좋네요	1
묶음배송도 안 되어 가성비가 많이 안 좋넹	0
고급스럽지는 않지만 킹 사이즈 헤드 많지 않은데 그 중에서 그나마 깔끔하고 가격도 나쁘지 않아서 좋아요	1
상품이 좀 지저분하네요	1
무조건 재구매 하려 구요	1
문화센터 미술 수업가면 써봐야겠어요	1
뒤가 플라스틱이라 긁힐 염려가 좀 있긴 한데 전반적인 품질은 좋아요 ㅎㅎ	1
갈치는 우유에 담 갔다가 구웠는데 너무 비려서 애기는 물론 어른도 먹을 수가 없어요	0
원료가 좋다고 입 소문이 자자하여 구매해 보았습니다	1
교환하기 귀차나서 그냥 사용합니다	0
물건파시는 것도 좋지만 에도 신경 쓰시길	0
반품하기 귀찮아서 몇 번 더 써보고 버리던 지 할 생각입니다	0
향이 부드러워요	1
이사 오면서 두고 와서 새로 사야지 하고 봤더니 그런 건 줄 알았더니 붙이니까 다 울어요	0
빠른 시일 내에 해결해주세요	0
생각보다 튼튼해 보이지 않고 매쉬인데도 아이머리가 금방 젖어버리더라구요	0
네이비 색깔은 다른 색에 비해서 많이 차이나서 순간 당황했어요	0
역시 구입했던 곳에서 구입을 해야 하나 봅니다	0
재구매 계속 쓰던 거라 재구매해요	1
전에 시키던 거랑 가격은 비슷한데 사이즈가 줄어든 거 같은데 그런가요	0
5단계 단 크고 엄청 4단계는 작아 요ㅠ	0
평이 너무 좋아서 구매했지만 부모님이 너무 맛이 없어서 못 드시겠답니다	0
처음 도배하는 거라 걱정 많이 했는데 직접 해보니 그리 어렵지 않았어요	1
와이셔츠에 칙칙 뿌리고 세탁기 돌렸어요	1
붙이지 마자 다 떨어졌어요	0
오우 이렇게 맛 없는 갈비는 왠지 오래된 느낌이랄까	0
처음에 먼지가 묻어와서 뭐지	1
가성비 좋고 괜찮네요	1
배송 더럽게 느렸어요	0
두 가지 샀는데 차이가 넘심하네요	0
몇몇 맛있는 고구마도 있지만 대부분이 진짜 아무 맛도 없어요	0
사이즈도 색상도 좋아요	1
굉장히 실용적이고 가격 대비 아주 좋습니다	1
구매하실 분들 참고하세요	0
만족한 다 너무 좋아요	1
집에서도 맛있게 먹을 수 있어서 너무 좋네요	1
반품하거나 교환하고 싶었는데 이 거 본 딸 래미가 울면서 입고 싶어 해서 그냥 입혀서 포기했어요	0
싸고 품질 좋고 재구매 할 깨요	1
달고 매력이 없어 별로에요	0
그거 말고는 상품은 괜찮아요	0
양이 많다는 리뷰 보고 구매했는데 둘이 먹기에는 넘 적었어요 ㅠㅠ	0
모기가 사냥 되는지 잘 모르겠네요	0
아버지 생신이라 준비했는데 구울 때 냄새부터 다르네요	1
그냥 패스	0
이름을 새길 수 있는 거 말고 굳이 이 가격에 사지 않는 게 맞는 것 같아요	0
늘 사용하던 제품입니다 ㅋ	1
아직까지 좋은지 모르겠네요	0
수납공간 넓고 사진이랑 똑같아 좋아요	1
저렴하고 따뜻하고 좋아요	1
수납공간은 알차요 부엌에 어울리는 가구네요	1
만들기 편리하고 맛도 있어요	1
진짜 배송 미국에서 온다고 생각도 못할 정도로 빨리 왔어요	1
꿀 잠잘게 요 ㅎㅎ	1
와 이 거열다 쪽쪽이 부숴 질 것 같아요	0
다른 기저귀 사용 안 해봐서 얇은지는 모르겠으나 신생아용으로는 딱이에요	1
면이 얇아서 시원하고 편하게 입기 좋아여	1
저렴하게 득 템 ㅎㅎ	1
잘 물긴 하는데 타사 젖꼭지보다 구멍이 좀 큰 거 같아 요 애기가 먹으면서 너무 버거워 하네요	1
이게 없어서 구멍 하나가 비어 는데 싸이즈 좋은 걸로 잘 사서 노무 좋네요	1
그냥 즙용으로 구매했어요	0
계피차 향은 좋은데 맛이 잘 안납니다ㅜ 추가 상품으로 산 건 괜찮은 것 같아요	0
별 루 별루에요	0
잘 섞어서 조금만 사용해도 촉촉해서 좋고요	1
깔끔하고 가볍고 사용하기 좋네요	1
가격 대비 고급 지고 예쁩니다	1
글씨체가 너무 두꺼워요	0
20대 여성들이 멋으로 잠시 쓰는 정도 입니다	0
정말 기분 나쁘네요	0
화상 입는 줄 알았어요 ㅜ ㅜ	0
아주 만족해요 ㅎㅎ	1
아직 착용해보지는 않았지만 편할 듯	1
생각보다 맛이 별 루였음	0
아직 써보지 않았지만 후기 믿고 써볼려 구요	1
물티슈 롤 휴지 크리넥스 휴지 키친타올 등 등 함께 놓으니 인테리어 효과도 최고 규격도 그럭저럭 조아요	1
찍찍이 벨크로 타입은 절단한 면의 원단의 실이 계속 풀립니다	0
색감도 깨끗하고 예뻐요	1
이 정도면 굳이 천연일 필요는 없다고 생각합니다	0
처음엔 좀 빡빡한데 시간 지나니 좀 느슨해지면서 예쁘게 잘 맞아요	1
모양이 조잡하네요	0
좋아 여옹 그냥 심플하게 블랙 했어요	1
화장실 문에 달았어요	1
배송도 진짜 빨리 왔고요 색도 너무 이쁘네요	1
발송은 빨랐는데 배송사에서 하루 늦었네요 ㅠ	1
다만 냄새 가 좀 며칠 문 열어놓고 빼니 괜찮아지네요	1
찍힘 2군데나 있음	0
별점 1 점 말 다했죠	0
갓 특유의 알싸한 맛은 없어서인지 7살 아이도 잘 먹네요	1
우산도 큼직하고 디자인도 깔끔하고 너무 맘에 들어 요 앞으론 어깨랑 가방에 비 맞을 일 없을 것 같네요 ㅋ	1
어머니 선물 드렸는데 맛있다고 좋아하시네요	1
인스타에 받아 보는 사진을 올렸으면 구매 안 했을 텐데	0
매일 입어요	1
배송도 빠르고 저렴하게 잘 산 거 같아 요 효과가 있기를 기대해보면서 하루 한 알인데 얼마나 효과가 있을진 먹어봐야 알겠네요	1
깨끗해 보이진 않지만 리뷰가 좋아서 한번 써보려구요	0
고무 냄새 나 지 않았고 가격 대비 만족합니다	1
첫날 한 마리 관심 아무도 들어가지 않네요 ㅠ	0
어디에 찍혔는지 오백 원짜리 크기 흡집이 있네요	0
1마리도 잡히지 않습니다	0
재구매 빠른 배송 최고입니다	1
같이 주신 액자도 너 뮤 예뻐요ㅠ ㅠ 진짜 감사합니다	1
가격감안했다고 해도 양도 질도 별로 끓이면서 보니까 고기 진짜 조각조각 나서 헉했어요	0
너무 푹신하면 오히려 불편한데 제가 구매한 제품은 딱 적당합니다	1
크기도 크고 맛도 있고 신선하고 좋아요	1
재구매 너무 좋아서 부모님 댁에도 주문해 드림	1
그 부분 도장 제대로 안 된 것 같구 요 불량 온 것 같은데	0
이 가격에 퀄리티 만족입니다	1
상품평 보고 구매했는데 요 평 타이상입니다	1
피기로 쓰려겟 해요	0
신경 써서 배송해주세요	0
배송도 빠르고 추가로 몇 개 더 주셔서 좋았습니다	1
배송은 자기들 맘대로에 어떠한 정보도 제공하지 않은 채 우리는 알아서 줄 터이니 너네는 우리가 간다고 하는 그 타이밍을 알아서 기다리고 있어 라 당일날 연락하고 가겠다고 하는 배송	0
아쉽지만 가격 대비 괜찮아요	1
하니 믿어봐야죠	0
와 진짜 배송도 넘 오래 걸렸는데 인조 가죽이 쭈글쭈글 되어 잇고 딱 보기에도 너무 싸구려 티가 확 나요	0
내구성은 별로 ㅋ 가격 대비 불만족 사진 보시면 알 수 있어요	0
매우 좋은 제품 출시를 통해 잘 사용 가능하다	1
어제 와서 오늘 에프에 돌려먹었는데 심지가 너무 많아요	0
딱 원했던 향 아들이 만족해 하네요	1
주문한 똑딱이 뚜껑을 시켰는데 뾰족한 뚜껑이 와서 반품할까 생각하다 뾰족 화이트 캡에 맞지 않아서 그냥 다른 쪽에 끼워서 쓰던 가 버려야 겠네요	0
집 문 앞에 말 없이 두고 가신 기사님 정말 별로 네요	0
지문 자국이 너무 심해요	0
지들끼리 비닐이 빨려 들어옴	0
휼 ㅎ 뫃 온	0
사용해서 반품도 못하고 ㅠㅠ	0
딱 한번 써밨는데 진짜 촉촉하고 부드러워요	1
싸고 잘 샀어여	1
그냥 반찬 없을 때 간편하게 먹기엔 괜찮을 것 같아요	1
남자친구 선물로 샀는데 너무 만족해 하네요	1
여자 혼자서 조립하는 게 매우 힘들고 어렵네요	0
재구매해서 저도 같이 입으려구요	1
저렴한 가격에 품질 굿입니다	1
중간 사이즈를 샀는데 큰 사이즈를 사도 괜찮을 뻔 했네요	1
가격은 저렴 배송은 보통 품질은 안 좋음	0
착용감은 좋은데 일하다 계속 민망해져요 ㅜㅠ	0
화질은 그냥 그래요	0
일단 배송 때문에 좀 화가 나서 다 맘에 안 들었어요	0
겨울에 아이 간식으로 줄려고 산 건데 잘 산 것 같아요	1
예쁘고 편리하고 잘 깎이고 좋습니다	1
화질이 깨긋하게 나와 으면 좋겠어요	1
침대에 써도 안전한지	0
역시 멸치는 집 앞 마트에서 사는 게 젤인 듯 싼 거주문하면 전처럼 또 실패할까봐 나름 비싼 거로 주문한 건데 그럼에도 불구하고 짜고 쩐 내나 고 ㅠㅠ	0
원래 뮤즈텍 제품을 올려놓고 정작 배달품은 다른 제품이었습니다	0
다 쓰게 되면 재구매할 계획입니다	1
이제 막 받아서 사용을 해봐야 알겠지만 일단 첫 느낌은 괜찮네요	1
난 블랙을 원해서 시 켯는 대 설탕 들어간 걸 줫 다 아이스아며 가 일반적으로 블랙인 줄 알 앗는 대 칸타따는 아니엇 다 정말 그지 같다	0
재구매 회사에서 청소용으로 구매했어요	1
속옷 바꿀 때가 돼서 한 번에 다 구매했어요	1
기대가 컸나 봐요 그냥 그래요 가까운 마트에서 조금씩 사 먹는 게 낫겠어요	0
다만 배송 문제인지 제품에 스크래치가 좀 많았습니다	1
작품이 잘 보이고 공간 효율도 좋네요	1
올 여름 멋지게 입겠습니다	1
앞전에는 큰 거로 기억해서 재구매한 건데 이집이 아니었는지 제철이 아니라서 그런 건지 씨 알싸이즈 보고 깜놀이었어요 ㅠㅠ	0
선물하기에는 부끄러운 퀄리티네요	0
최고에 요 꼭 사시길 추천해요	1
터치 안됨 유리랑 액정이 딱 안 붙고 떠 있는 것 같아요	0
함소아는 믿고 구매하는 브랜드인데 기초는 안 써봐서 테스트용으로 괜찮았어요	1
비늘제거는 안 되는 건가요 ㅠ	0
완전 비추 절대 사지 마세요	0
잘 사룡하겟스따	1
잘 보고 살 걸 ㅜ ㅠ	0
캠핑갈 때 사용했는데 상판도 딱 맞고 만족합니다	1
끝맛이 플라스틱 맛이 나네요	0
제 일반 패드는 어디 가 고 날 강 두가 오나요	0
시중에 파는 흑당 맛이예요	1
아주 맘에 들어 요 감사합니다	1
먹어봤는데 앞으로도 안 먹게 될 듯	0
머리 사이즈가 작은 편인데도 작아요	0
다만 밑에 가 전부 고무줄 아니고 코너랑 짧은 부분만 고무줄로 되어 있어서 그런지 깔끔하게 잘 안 돼요	0
배송도 빠르고 튼튼한 것 같아서 만족합니다	1
휠에 묵혀 있던 먼지들이 뿌려주니 질질해요	1
재구매 잘 받라서 씁니다	1
귀찮아서 그냥 사용하겠지만 다른 분들은 확인해보고 구매하세요	0
완전 편하고 좋습니다 시원하기도 하고요	1
칼라랑 디자인 모두 좋아요 ㅎㅎ	1
비싼 감은 있지만 작동 잘되고 좋네요	1
아직 막어보진 않았으나 배송 빠르고 아이스팩 안 녹아서 왔어요	1
재구매 아이들에게 일반 밴드보다 훨씬 좋아요	1
어 제도 모기 때 매 잠을 설쳤네요 ㅠㅜ	0
사람마다 다르겠지만 불편해서 다른 거 사 섳 입었어요	0
원하는 크기에 저렴하고 옵션도 좋았습니다	1
녀야 허러여아하허러어래 여야러 랴려야	0
기억이 안나요	0
배송 빠르고 사용감도 편해요	1
다음에도 여기서 구매	1
아무튼 매우 만족합니다 한 장도 안 구겨져왔습니다	1
저에게 라식 수술을 권장 주셔서 감사합니다	0
두께도 너무 얇고 별로예요	0
색상도 선명한 편은 아니네요	0
모달 자주 입어서 삼	1
가리비 2키로 주문했는데 양이 적어 보여서 무게 재어봤더니 부족하네요	0
유속이 너무 빠르고 꼭지가 너무 딱딱해요	0
생각한 것보다 더 튼튼한 거 같아 요 높이 조절도 꽤 높더라구 요 셀프 웨딩 사진 도 전해봤는데 잘 활용해서 사진 잘 건졌습니다	1
사리즈가 생각보다 좀 작네요	1
퍼프 상품 6개 주문했었는데 두 개가 유통기한이 20년 5월 14일 내일까지 먹으라네요	0
사이즈 넉넉하고 디자인 좋습니다	1
청주에서 올라와서 수강했는데 내용도 친절히 알려주시고 눈높이에 맞춰 강의 도 해주어서 너무 좋았습니 당 ㅎㅎ	1
저 인터넷 쇼핑 많이 하는데 유일하게 롯데 택배만 집 앞까지 안 올려주고 1층 우편함에 넣어두고 찾아가라네요	0
개인적으로 사용하기 어려워요	0
생각보다 조금 작았어요	1
워머기 보고 소모품도 샀는데 질이 영	0
자주 사용합니다	1
편하고 너무 예뻐요	1
이번 주에 놀러 가는데 배송도 당일 배송으로 보내주셔서 너무 좋았어요	1
그치만 예상했던 것이니 ㅋ	1
시어머님께 보내드렸는데 정말 맛있다고 좋아하시네요	1
배송도 빠르고 제품도 너무 마음에 들어 요 ㅋ	1
신선한 것 같아요	1
견과 류랑 같이 먹으니까 더 맛있네 용 좀 많이 달달한데 저는 단 거 좋아해서 좋아요	1
빨간색 추가 너무 약해요	0
빛 차단은 80 이 아니라 100에 가까운 듯	1
사용 전인데 기대가 되네요	1
20만원이나 주고 샀는데	0
완전 해동된 상태로 도착했는데 먹어도 이상 없을까요	0
둘째는 두드러기도 나고 샹푸바스 쓸 때는 괜찮았는데	0
인생 바지 입니다	1
다시는 구매하지 않겠음	0
배송은 빠른데 밑판이 이게 뭐죠	0
집에서 맛있게 잘 먹고 있어 욤	1
그리고 버클 있는 줄을 12시 쪽에 달아야 합니다	1
흔들림 없이 딱 붙어서 좋아요	1
크기가 감이 잘 안 와서 고민했는데 다른 분들 도움되실까 제품 번호로 번호 썼어요	1
화이트해서 깔끔해요	1
미리 알았다면 두 번 구매하는 일 없었을 텐데 그게 좀 번거로웠어요	1
저 3개 더 구매할게요	1
엄청 얇진 않아서 여름에 약간 더울 수도 있을 것 같아요	1
전부 고속인 줄 알았는데 초록색 부분 2개만 고속이고 나머 진 아니더군요	0
당근 주스용이라 알고 시켰지만 심지가 있어서 먹기가 나쁘네요	0
임부복으로도 편해요	1
그리고 어떤 건 누렇고 어떤 건 하얗고 색이 안 맞아요	0
퀄리티 좋아요	1
아주 튼튼하고 설치해 놓으니 깔끔합니다	1
존 아오 긋 느슷	1
좀 더 먹어보고 후기 올리겠습니다	1
택배는 홍콩에서 왔네요	0
사이즈와 질감 색상 모두 만족합니다	1
최악임 수동에 다가 돌려도 잘 안나옴	0
인텍스 4 인용 고무보트 수동으로 넣을 때는 한참 걸렸는데 전동으로 하니 2 3분이면 충전 완료되네요 소음도 그 정도면 양호하고 빠른 충전으로 만족합니다	1
얼굴이 문지르는 건데 마감 처리 좀 제대로 해주세요	0
장착하기 엄첨 힘들어요	0
적당한 길이감에 심플하니 이 쁘네요	1
무게가 좀 나가는데 대신 튼튼하고 크기가 딱 적당해서 너무 만족합니다	1
너무 만족스러워 요	1
다음엔 지성용으로 사야겠네요	0
근데 두개 정도 썩어서 왔네요 ㅠㅠ	1
물 흡수가 정말 빨라 요 마음에 들어요	1
배송이 조금 걸렸지만 상품은 잘 포장되어서 왔어요	1
물감이 묻었을 시 잘 안 지워지지만 옷을 보호하려고 입히는 용도라면 무난합니다	0
재구매 막대 걸레판과 막대부분이 연결되는 플라스틱이 작은 충격에도 쉽게 부러져요	0
배송 빨라 여 잘 신을 게요	1
기존에 쓰는 것보다 도 톰하고 한 장씩 뽑혀 나와서 좋아요	1
앞으로도 여기서 이용할래 여 사진은 제가 잘 받았지만 이름이 들어 있어 다른 사진 대체 할게요	1
그리고 조이콘도 상처날 걱정 없이 끼웠습니다	1
기다리던 김 부각 배송도 빨리 도착했네요	1
위에 스프링 부분과 봉이 재대로 결합되지 않고 사용하다 보면 튀어나오려 합니다	0
또 사려 구여	1
싼티 작렬	0
유니클로 심리스 대체품으로 샀어요	1
설치하기 편합니다	1
재구매 이번이 3번째 재구매 왜 당근 좋으니까요	1
색깔은 이 쁜데 노트북 놨을 때 좌우로 많이 흔들 흔들하네요	0
이사한 직후라서 정말 급하고 신중하게 구입한 건데	1
했는데 혹시하고 샀는데	1
한 세 번 입고 버려야겠어요 ㅋㅋ	0
피부에도 좋은 거 같고	1
바삭하고 맛있어요	1
냄새도 살짝 나고 그래도 싸니까 그냥 먹어야지 하고 오늘 또 1 4 얼린 거 냉장해 동해서 먹엇 능데도 정말 지방이 너무 많고 냄새가 많이 나서 나머지 반은 버리려 구요	0
배송이 빠른 점이 좋았구요	1
생각보다 크네요 ㅎㅎ	1
가벼운 물건은 괜찮겠죠	0
포장도 꼼꼼히 되어 왔어요	1
택배사의 잘못인지 원래 제품이 이랬는지는 모르겠지만 다음부터는 더 신경을 써주셨으면 좋겠네요	0
눈가랑 팔자 주름 때문에 시켰는데 효과 있어요	1
아기가 침을 너무 많이 흘려서 구입했는데 맘에 들어 요 비트윈 아기띠인데 정말 호환이 다 되네요	1
알이 반 정도 찬게 대부분이고 상자가 벌어져서 찢어 뎌왔네요	0
문의 남겼는데 답도 없네요 ㅠ	0
와 이건 지하철에서 10초에 한 번 꼴로 끊어짐 소리는 잘 나와요 음질이고 뭐고 너무 심하게 끊김	0
담엔 그냥 돈 주고 샵에 가서 할래요	0
다만 포크가 너무 힘이 없네요 ㅠㅠ	1
수압 상승 미미하고 원터치는 너무 헐거워서 지 멋대로 눌립니다	0
남성분은 필히 라지 사세요	0
반품하고 싶지만 귀찮아서 안할 렵니다	0
오래 동안 사용하다 보니 머리카락에 묻은 제품이 머리를 감아도 씯어지지가 않아요	0
자주 해주세요	1
들기도 편해요	1
신경을 안 쓴단 얘기지 허술해	0
재구매 항상 쓰던 거 요 ㅋㅋ	1
혼자 하기도 쉽고 이 쁘네요	1
역시 필요한 거라 샀는데 배신을 안해 여 ㅋㅋㅋ	1
칼자국 엄청나요	0
절대 비추천 입니다	0
진짜 구성품만 많고 실속이 ㅠ그저 그래요	0
재구매 과일칩이 잘 안 우러납니다	0
여유롭게 7개 환장 하네요	1
100일보다 안 녹아 요ㅠㅠ	0
밀월이 들도 생생하고 오래 살아서 좋아서 제 구매하였는지 이번에는 몆일 지나지 않았는데 다 죽었어요	0
주름도 잘가구 오래가네요	0
타사 제품과 비교 시 분말이 맛이 별로 고 효과 앖음	0
저렴한 가격에 구매해서 좋으네요	1
일단 사용하는데 문제는 없어서 씁니다만 기분은 좋지는 않습니다	0
맛잇는데 건더기가 없어요	1
자주 바꿔줘야 하니 가격이 중요하더라구 요 ㅎ 가격 대비 만족합니다	1
반짝반짝 예쁘 네용	1
가성비짱짱 정말 무지 무지 따듯하고 재질도 좋아요	1
아직 써보지는 못했지만 구성품 마음에 들어요	1
편하고 시원하게 입 기 좋아요	1
유 통 기 한 너 무 짧 음	0
촉촉하고 비린내도 들 나고	1
질도 수영복 질은 아녜요 그냥 특별한 날 기분내기용으로 입을께요	0
시원하니 좋네요	1
얼마 안 썼는데 어디에 긁혔는지 구멍이 나서 물이 실실 들어오네요	0
먼지가 너무 많이 나요	0
이 쁘고 좋아요	1
진심으로	1
중국산 싸구려라 기대는 안 했는데 역시 나네	0
가격도 저렴하고 배송도 빠르고 여행 갈 때 유용하게 잘 사용할 거 같아 요 만족합니다	1
받아보니 리뷰대로 정말 크네요 ㅋㅋ	1
전화를 안 받으시네요	0
도마 결혼하기 전 쓰던 도마가 오래되서 리뉴얼 된 걸로 바꿨어요	1
아주 만족하십니다	1
아이가 직접 고른 어린이날 선물이에요	1
배송도 빨랏구요 ㅎㅎㅎ	1
배송 느린 거 말고는 다 좋네요	1
골드 하고 로즈하고 모양 자체가 틀릴 수 있나요	0
편하고 이 뻐요 잘을께요	1
초기 임산부예요	1
야들야들 맛있네요	1
가격이 저렴해져서 좋아요	1
검수 좀 잘해서 보내주시지 그랬어요 ㅠ	0
아이보리 색깔이 종 누런 것만 빼곤 맘에 들어요	1
배송도 느리고 배송비 아낀다고 뽁뽁이도 한 듯만 듯 두르고 오니 하나 터짐 ㅠ 나머지 꺼도 냄새가 ㅠ	0
사이즈적 힌거안 맞네요	0
재구매 하루 만에 받아서 제품은 빨리 와서 좋아요	1
여름 더 더워지기 전에 재구매 할 예정입니다	1
ㅠ 함꼐 주문한 다른 건 맞는데 이건 컵이 아니라 컵은 되는 거 같 ㅠㅠ 반품비 아까워서 그냥 팬티만 입으려고요	0
아이들 간식으로 딱이네요	1
매일 사먹는 샛닭 조아요	1
오렌지만 시키다 레몬도 시켰는데 신선도는 조금 떨어지네요	1
너무 잘 붙어 있고 정리되니 깔끔해 보이고 좋아요	1
사용하기 편하고 좋아요 ㅎㅎ	1
자몽 향도 궁금했는데 ㅜㅜ 1 1 청귤 자몽 교차선택 도 팔아주세오ㅜㅜ 일단 양이 진짜 많고 괜찮은 것 같습니다	1
배송 빠르고 아직 사용 전 이지만 괜찮아 보입니다	1
전에도 썼는데 좋아서 한 번 더 구매했어요	1
나이키 아디다스 운동화 240 신는데 250으로 구매했어요	1
몇 달이 아니라 몇 번 입으면 버려야 하네요	0
벽고정 꼭 하세요	0
어쩔 수 없이 열어놓는데 열어둬도 효과 있을까요	0
세탁하고 입으려고 보니 상의 앞에 단 추 달린 부분 옆 박 음질이 다 터져 있더라구요	0
안에 유에 스비 없어요	0
물 젖으면 뻑뻑 해지고 거품도 안 나서 비추	0
재구매 배송이 너무 늦엇습니다	0
사용했는데 거품도 잘 나고 좋은 것 같네요	1
이 거 절대 사지 마세요	0
리폼하려고 샀는데 데일리로 들고 다니기 딱 좋아요	1
이번에는 너무 쉰 내가 나고요 너무 실망이예요	0
재구매 착용할수록 세탁할수록 늘어나서 불편해요	0
임시 방편으로 받침을 이용해서 균형을 맞췄지만 딥스바 균형이 안 맞는 것은 아닌 것 같습니다	0
배송이 큰 상자에 감자랑 브로콜리 봉투가 데굴 데굴 굴러서 브로콜리는 전부 만신창이가 된 상태로 노랗게 시 들었습니다	0
하리보 중에 제일 맛있어요	1
서비스로 주신 김치도 감사합니다	1
조립할 때 조심하세요	0
저녁 7시에 받았구요	0
4호는 어 떨지 모르겠네요	1
잘 입어지지도 않던데	0
포장 상태 쓰레기 박스 다 터져 있고 스티로폼 다 부서져 있어서 기구 곳곳에 끼이고 조립보다 스티로폼 청소가 더 힘들었다 운동 효과는 있을지	0
아직 사용 전 이지만 필요해서 샀으니 잘 맞았으면 좋겠네요	1
기대했던 거보다는 그냥 그래요 화질이 더 질이 좋아 보이네요	0
그냥 그래요 음 ㅋㅋㅋ	0
그닥 잘 모르겠네요	0
제 몸이랑 모델 몸이라 달라서 그런 듯 ㅜㅜ	0
면은 부드럽습니다	0
무슨 효과가 있는 거지	0
아쥬이 뻐용 귯	1
접찹력이 너무 약해 힘이 없어요	0
낚시대 진짜 욕 나오네요	0
퀄은 괜찮아 보이나 생각보딘 두껍네요	0
를 시켰는데 이 왔네요	0
젖꼭지도 너무 길고 흐믈 흐믈하다고 해야 하나	0
설명서랑 달라서 홀로 고민했내요	1
꼼꼼한 포장에 받눈 사람도 기분이 좋아요	1
무슨 로켓배송인 줄 오자마자 써봤는데 너무 편하고 좋아요 ㅎㅎㅎ	1
먹는데 지장은 없지만 기분도 상하고 두 번 다시 구매하고 싶지도 않습니다	0
쉬가 다 새요 ㅠㅠ	0
몰랐음 ㅠ 부직포인 줄 알았으면 저렴해도 안 샀음	0
1 2분 이상 하고 있으면 머리가 아파요	0
색은 엄청 이 뻐요	0
완전 별로임	0
필요한 경우가 종종 생기더라고요 많이 파세요	1
후회 없이 좋아욘 맛도 있어요	1
애견인이라면 망성이 지 말고 구매하세요	1
재구매 사은품 해면으로 늘 재구매하고 있어요	1
