text	label
주여 감각이 영혼에서 분리되지 않고 조화되는 세계 어디에 있습니까	1
네 이런 것도 상영 합니다	1
내가 이 영화 예고편부터 봤을 때 부터 예상했다	0
존 1나 재미있어요	0
나미아불나불 아맨	1
따로 노는 발 연기들 한국영화 발전이 있을 수 없다	0
영화를 보면 왜 망했는지 알 수 있음	0
쓰레기 왜 0점은 입력이 안 되는 거냐	0
인 종차별 좀 하지 마시죠	0
내용이 너무 부실하고 끝도 너무 허술하고 이도 저도 아닌	0
노란 은행 나뭇잎이 떨어지는 계단에서 비오는 가운데 비지스의 홀리데이 그 긴 장미가 정말 기억에 나네요	1
어설프고 어색한 배우들이 연기 허접	0
90년대 초 영화를 늦게 개봉한 줄 알았더니 정석원이 85년생이네	0
연출력은 보이는데 음악이 참 병 맛이네	0
영화로 보지는 않고 책으로 봤는데 정말 감동적인 책	1
회를 거듭할 수록 재밌네요	1
킬링타임으로 무난하게 재밌었다	1
영화 겁나게 지루하고 재미 없네	0
유이 주원 현실 애서도 이루어 졋으면 완성도 높은 작품	1
식상함의 틀을 깨고 나온 애니를 다시 식상함의 틀 안에 가 둬버린 속편	0
저도 빨리 보고 싶네요	1
머가 같아 감독 초딩 이야 진정 영화 와나	0
장쯔이 못 생김 갠적으로 일본인 페이스가 햇으면 괜찮앗을 텐데	1
이런 다방이 있으면 매일 출근도 장 찍을 텐데	0
이 나라의 비극과 역사를 조금이나마 사 실적으로 표현하고자	1
철권과 다를 바 없다	0
도중에 잘 정도 이게 뭔 잔뜩 기 대만 부풀리곤 기대에 못 미친 꼴	0
아쉬운 내용 전개 원작과의 괴리감이 크다	0
러브레터 감성을 비슷하게 흉내는 내는 거 같은데 짝퉁 밖에 안 된다	0
개인적으로 손빈이라는 인물을 존경하기도 하고 배우들이 인물들을 잘 표현해줘서 재밌게 봄	1
추억 그 의 미를 마지막까지 우려낸 진국 같은 영화	1
배우들 연기 죽이고 음악 좋고 여운이 많이 남는 영화	1
하지만 유치하진 않아요	1
장면 전환이나 움직임이 긴장감 있어서 더 즐거웠고 내용도 좋았고 캐릭터들도 매력 있고 재밌었다	1
초반의 가벼운 장난스러움에 웃었다면 후반의 수애와 병헌의 눈빛에 맘이 아팠다	1
조카 데리고 갔는데 좋아하더라구 요 잘 봤습니 당	1
잔잔한 사랑 얘기 솔직히 너무 지루해서 무슨 말을 하고 싶은지도 모르겠더군요	0
정말 보면 안됀다	0
심심하고 무료하다	0
변덕쟁이 그녀 앤드류만 불쌍하군 어딜 봐서 로맨틱	0
80회 나 지나야 제대로 복수 시작할 거 같은데 그때부터 볼게요 이 드라마 보면 스트레스가 아주 팍팍 쌓여서	0
토하는 장면 때문에 못 보겠음	0
졸린 거 참고 끝까지 봤는데	0
븅들아 이게 힙합이 가 롹하고 쯧쯧 관중들도 힙합에 관심 있고 힙합을 좋아하는 사람들을 받아라 쫌쫌쫌 완전 빽빨이다	0
오글오글 대사	0
원작 망친류	0
20년쯤 전에 개봉했어야 하다	0
주말에 킬링타임	1
더빙 쓰레기로 하지 마라	0
진짜 개노잼 돈 주고 보기 진짜 개 아까 움 보지마 다 시 태어나도 보지마	0
후 배우들의 묵직한 연기는 정말 최고다	1
역시 ㅋㅋ 나도 컨저링 보다 재밌는 거 같음	1
이 거 시나리오 쓰신 작가님은 이 작품 뒤로 펜대를 내려 놓으시길 대사가 참	0
호화 배역진이 아깝다	0
뭔가 아련하고 너무 재밌게 봤습니다	1
이것 두 돈 들여가 믄서 만들었남	0
레알 레알 신고	1
캬 멋지다	1
살면서 기억에 남는 영화들이 있는데 그 중에 하나다	1
아 1점도 아깝다 승리까러온 방송이니	0
지루해 줄	0
인위적인 요소가 있었으나 주연의 연기가 일품이였다	1
스릴러 반전 영화 대표작 연기력도 좋고 구성도 좋고	1
재미도 없눈 데 기분도 더럽게 만드는 영화	0
1점은 아니고 한 6점 정도 주고 싶은데 평점이 너무 높아서 1점 줌 영화가 의 외로 지루하고 반전도 그다지 그냥 평범한 영화다	0
꽤나 재밌게 봤어요ㅋ	1
영화보다는 책으로 읽는 게 나을 듯 1시간 30분까지는 참았지만 뒤는 돌려 봄	0
ㅋㅋ 시간 떄우기 좋앗음	1
킬링 탐용	1
뭔가 뭉클한 감동이나 희망이 필요할 때마다 보는 영화 4번 봤다	1
지루하고 재미도 없네요	0
섀런 길 박사가 헨리에게 그동안 미뤘던 가족 문제를 해결할 수 있는 90분의 시간을 줬다	1
원진이라는 액션 스타의 몸놀림을 본 것 만으로도 만족함	1
사랑하는 것을 떠나 보내야 하는 어머니는 위대한 분입니다	1
요즘 판치는 진부한 스토리	0
이 영화의 클라이막스는 흔한 나쁜 여자 이야기가 아닌 굽타 할아버지가 비행기를 멈추는 장면	1
암튼 너무 재미있고 요즘 월화가 기다려집니다	1
진짜 웃겼어요 ㅋㅋ	1
이젠 고전이 되서 그런 가 평점 왜 이래 9 0 이하 나올 영화가 아니잖아	1
평점이 이 해가 안 간 다 굳굳	1
평점이 높아서 봤더니	0
일본 영화 많이 보세요	1
그래 두 니콜 키드먼 매력적이니깐 ㅋ	1
마지막 장면 뿜었음	1
중간 중간 센스 있는 코미디적인 요소도 너무 재밌구요	1
근데 마취하면 뭐하냐 고통스러 해야 영화지 무슨 수술하냐	0
모건 프리먼과 브루스 윌리스에 혹해서 이 영화를 본다면 당신은 정말 불행한 것이다	0
진주만 보다 더 재밌다	1
에드워드 노튼 그만을 위한 영화 참 어 휴 ㅋㅋ	0
왜 이게 평점이 9점을 안 넘는지 멜 깁슨 최고의 영화	1
이게 영화여뭐 여 이 거 다시 보라면 벽 보고 2시간 동안 손가락 빨겠다	0
진짜 간 만에 괜찮은 영화 봤네	1
결말이 정말 이 상해서 4점이요	0
액션과 코믹 둘 다 저예산 영화치고 나쁘지 않았다	1
여자 염정아 가 아주 쓰레기인데 왜 미화시키고 그냥 넘어가는지	0
영화 제작의 노력은 보였으나 충분하지는 못한 거 같네요	1
도저히 즐기면서 볼 수 가 없어	0
롱테이크 흔들 흔들 눈이 아프던 전 다소 지루했습니다	0
현실적인 이야기 구성굿	1
헐리웃의 샛별 크리스파인과 명품 연기와 명품 연기로 점철된 전설의 배우 케빈 코스트너의 환상적인 조합 본 시리즈와는 사뭇 다르지만 또 다른 진부함이 있는 스토리의 전개	1
환상적인 영화 흑인 여주도 충분히 매력적이었던 애니메이션 서부 근대시대에 맞춘 애니메이션 흑인들의 고난도 느껴지면서 재즈의 선율에 흥겹던 의미 있었던 영화 결말은 뻔하지만 재밌었다	1
묵 묵히 일하는 다른 멤버에게 미안하지 않나요	0
육일승천기 영화들은 안보는 게 답이다	0
학창시절 추억이 새록새록 ㅋ 도 짱 운널사보다 훨 재밌 다 ㅋㅋ	1
포스터만 봐도 정말 소름 돋네	0
치밀하고 싶었던 쑥 맥의 연애담	0
완죤 잼나요 ㅎㅎ	1
여자가 너무 섹시한 맛에 봄	0
포스터 나쁘지 않은데 영화 전체의 역설적인 맥락의 연장선 같음	1
이 감독 참 오래 가기도 한다	0
2가 엄청 기 대됨	1
형편없는 영화 끝없는 억지 설정 길 잃은 6살짜리 어린 애도 이 지역 방송국 뉴스 진행 아나운서 보다 집에 빨리 도착할 듯	0
아놔 별주는 것도 아까 운 영화 같지도 않은 영화 이런 쓰레기 영화는 처음	0
혼자 당할 순 없다	1
땡큐 얼라이언스 떙큐 브리튼 엔 아메리카	1
ㅋㅋ 사이비 신도졸라 많넼ㅋㅋ	0
성에 억압적인 분위기 유교적인 분위기가 팽배하는 게 너무 싫다	1
요즘 보는 액션은 전부 다 총질이라 검을 쓰는 이 영화는 신선하고 멋졌음	1
콜린 퍼스 없이 속편은 성공하기 힘들 듯	1
씹노답 ㅋㅋ 어디서 이런 쓰레기를 만들었냐	0
미국이라서 정부가 나서서 도와 준 거지 우리나라였으면 에 휴 이런 건 좀 본받아야 한다고 생각한다	1
심형래급 영화	0
여배우 하나로는 부족한 삼류 배우였음을 제작자가 인정한	0
왕지연 팀장님 웃겨요	1
크리스틴 찡 나오는 영화에다가 무슨 짓들인가	1
완전 재밌는데 평점 왜 이 리 낮음	1
멍청이 멍청이	0
제발 부탁인데 알바 풀지 마라	0
1점도 아까운 에로물 남주인공부터 짜증나게 생겼음	0
배가 산으로 가는 느낌 어수선하면서도 스토리가 없다	0
알 수 없는 게 청춘인 듯하다	1
미술과 영화의 매력적인 만남 정말 좋았다 라는 제목을 다시 한번 생각해본다	1
하하 하핳하햐하핯하핳 하하	0
재미만은 있다	0
그런 이유 때문에 저리 된 거였군 진짜 잘 만들었다	1
돌고래만 아니었어도 평점 8정도는 나왔을 텐데 그래도 수작임	1
영화 참 못 났다	0
7 8점 정도 주어야 하는데 점수가 너무 낮아서 10점준다	1
끝나긴 뭐가 끝나	1
뭐 야 대중을 공감시켜야지 감독 지혼자만 공감하냐	0
줄거리 1920년 잉글랜드 수많은 목숨을 앗아간 2차 세계대전 이후 사람들은 초자연적 현상에 기대어 위안을 받지만 2차대전 1939년에 일어났음	0
지극히 매력적인 여장부 같은 그녀 그녀의 에너지를 십분 드러낸 영화	1
진리이신 분이 만든 영화 눈으로만 보지 말고 마음으로 봐라	1
일단 스토리 자체는 좋았지만 연기와 연출이 좀 그랬네요	0
평점 방해ㅋㅋㅋ	1
이건 베르나르 베르 베르의 개미를 베낀 거다	0
구가의 서 짱 구월령 최진혁 짱 서화 이연희 짱 최강치 이승기 짱 담여울 수지 짱	1
그 명작을 이토록 졸작으로 만든 감독의 능력이 대단하다	0
남자의 돈 여자의 몸 제 짝만 찾으면 만 사형통	1
정말 저렇게 나는 할 수 있을까	1
여자 주인공이 너무 못생겨서 감정이 입 불과	0
기발한 상상력에 놀래진 않고 웃기기만	1
비긴즈가 깔끔하다	1
김수로랑 감우성은 만나면 안 되는 건가	0
그런데 좀 무섭고 우울할 때 보면 딱	1
약 2년간 존 시나 팬이었고 레슬링 지거나 반칙 당하면서 부상당하면 그 선수 욕하고 그랫었지	0
모든 사랑은 매번 정점 같을 순 없다	1
괜시리 대부 를 모욕하지 말 것	0
록키의 신화를 힙합으로 재현하다	0
그냥 아무것도 없고 에 슐리쥬드만 이쁘다	0
남자 주인공이 점점 외계인으로 진화할수록 내면도 바뀌는 모습이 인상 깊었다	1
이 좋은 소재를 가지고 이 정도의 결과 물 이라니	1
정말 최고 하루 종일 이 드라마만 기다렸던 생각이	1
극장판 싸구려 포르노	0
봐도 봐도 재밌음	1
보는 내내 지루한 영화 특히 캐스팅 좀 예쁜 애들 좀 해라 볼거리가 너무 없자 나 여경도 딸도 어디돈 주고 온 낙하산 같더라 실화 바탕이라면서 결말이 머냐 모티브만 따왔다고 하던 가 실화인데 결말은 실화로 나올 수 없는 ㅋ 요즘 이런 반전 넘 많아서 예측은 함	0
두 주 연 배우는 괜찮은 연기를 보여주지만 실종된 아이에 대한 미스터리와 인종 차별에 대한 드라마는 매끄럽게 연결되지 못했다	0
진심 재미있닼ㅋㅋ	1
까미유의 열정과 사랑은 세상을 이겨낼 듯 품을 듯	1
아버지 그리고 아들의 사이	1
실망 그 자체 ㅠ 신민아가 두목 애인이란 설정도 웃긴 데다 그건 그렇다치고 산소만 먹을 것 같은 얼굴로 또 다른 남자랑 그런 사이였다는 것도 에릭이 나온 것도 ㅠ 모르겠다	0
젊음은 돌아오지 않는다	1
줄 다람쥐들이 짱	1
다 큰 성인이 엄마가 암으로 죽었다고 모든 걸 다 포기하듯 마약하고 아무나 원나잇하고 인생 막 살다가 뭔가 깨달음을 얻기 위해 충동적으로 여행을 가는데 그냥 조금 대 고 겁이 많다고 해야 하나	0
뭐 웃을 장면도 드물지 않고요	1
에라이 시 돈 아깝딘	0
대박 그 자체 너무 좋음	1
보는 내내 불쾌한 느낌	0
나름 데로 매니아라면 매니아일 만큼	1
자신은 찾지 못한 가족을 윌리에게 찾아주려 하는 제시의 따뜻한 마음이 마음을 울리네요 ㅠㅠ	1
욕해도 되나	0
정말 예쁜 영화 마음이 깨끗해지는 느낌 정말 순 정 영화라는 생각이 들어요	1
난 이해를 못하겠다	0
지금 이 시대에 저런 영화를 만들 수나 있을까	1
최근 개봉한 로그네이션 보고 다시 한 번 찾아 봄 20년의 세월이 언제 흘렀는지 톰 크루즈 젊고 풋풋한 얼굴 보니 어딘지 모르게 서 글픔 톰은 영원히 늙지 않았으면 좋겠다	1
주제 좋고 영상 미 좋은데 너무 스토리가 복잡하고 많아서 아쉽다 좀 더 간결하게 풀었으면 하는 바람 최소 두 번 추천	1
보고 싶지 않은 영화 삶과 죽음 간극에서의 외로운 줄타기 살아간다는 것	0
괜히 본 영화 이런 걸 왜 영화로 만들었을까	0
두 번 봤습니다	1
작품 외적으로만 생각하시면 안 되죠 물론 무조건 배제할 순 없지만 스토리나 느와르무비적인 면에서 포커스가 너무 떨어집니다	0
어릴 때 봤는데	1
10점준 미친놈 누구야 이 딴 쓰레기 파워레인져	0
별 1개를 줘도 아까울 영화다	0
이렇게 작위적인 설정과 대사들로도 영화 만들 수 있구나	0
어떤 건 꽤 괜찮고 어떤 건 별로 고 그래도 잡동사니 장난감 상자 마냥 재미있었다	1
아 진심 머하자는 겁니까	0
감사 ㅋㅋㅋ 볼려고 그랬는데 안 봐야겠다 ㅋ	0
타란티노식으로 마무리 약을 애용하는 감독들의 세계관	1
코메디언 서영춘 선생님의 연기 또한 일품인 작품	1
진짜 멸망은 평점 테러한 알바다	1
이런 영화인 줄 몰랐다	1
흠 변요한 씨는 남자 배우랑 더 잘 맞는 건가	0
다발적으로 일어난 실화라는 게 놀라울 뿐 영화적 흥미를 살리진 못했군	0
나는 야 반빛 갤러 ㅋㅋ	1
완전 웃겨 ㅋㅋ	1
씨네 김은형은 네팔 지진 영화 만들면 네팔 오지 말라는 말인가 라고 쓸 80 치킨헤드고 황진미 역시 자다가 봉창 뜯는 소리하는 또 라이고 무슨 이런 무식한 여자들이 영화 리뷰를 쓴다고 말세다 말세 니들은 그냥 로맨스 영화 리뷰만 써라	1
조금 아쉽긴 하지만 좋았어요	1
내가 드라마 보면서 첨으로 울었던 드라마	1
아 스펀지 보면서 봤는데 현대 영화보다 더 무서운 영화 다 진짜	1
너무 심 심한 영화지만 너무 숨 막히게 간절한 영화	1
이건 뭐 오글거려서 못 보겠네ㅋ	0
역대 최악이라고 생각한다	0
엄마 아빠의 비건전한 상상이 만들어낸 영화 식상하지만 누가 언제 보느냐가 관건	1
이 걷 아 청법 이네요	0
웃길려 고 만든 것 같은데	0
연기를 맘으로 하라 하세요	0
그렇고 그런 영화들이 언제나 그러하듯이 멋진 포스터와는 달리 내용은 멋지지 않다	0
맨오브보다 낫다는 새끼들은 맨 오브는 빌런이 조드임에도 상당한 완성도를 보여줬다	0
배우들은 이걸 왜 골랐을까	0
날로 긴 하게 만들 엇자 농	1
그동안 스케 남이 쌀쌀했던 이유를 몰라줘서요	1
그냥 킬링 타임용 영화다	0
막판에 소녀의 그 장면은 좀 모르겠지만 ㅋ 아무튼 김기덕 기 더 더 더더 덩기 덕 쿵덕	1
ㅋㅋㅋ 진짜 골깜 ㅋㅋ 눈 부라릴 때 쓰러짐 ㅋㅋ	1
아주 재밌게 봤었음	1
아들이랑 아빠랑 잘 보고 왓네요	1
쓸 수 있는 글 수 적어서	1
잔인하고 광기가 느껴지는 영화예요	0
하이퍼텍 나다에서 마지막으로 본 영화	1
다 1점 주니까 나도 1점	0
뒤로 갈수록 이 상해지는 영화 1점도 아깝다	0
오랜만에 처음부터 끝까지 웃으면서 본 영화	1
낮잠 자고와서 잠이 안 온 걸 후회했다	0
마틴 스콜 세지와 디카프리오가 만난 또 하나의 걸작 자본주의의 폐해와 인간의 어두운 야망 인간관계 의 허상에 대한 블랙코미디 뛰어난 각본과 디카프리오의 명연기가 돋보이는 걸작이다	1
수퍼맨 리턴즈는 어린이 영화도 어른스러운 영화가 될 수 있다는 것을 보여준 영화다	1
왜 난 재미 없었지 ㅠㅠ 라따뚜이 보고 나서 스머프 봐서 그런 가 ㅋㅋ	0
소재와 주제의 괴리감 액션을 가장 한 드라마였다	0
이런 영화는 오랜만에 본 듯	1
별로 지루했음	0
이런 배역으로 이렇게 망쳐버리 다니	0
졸리는 액션 영화	0
감동 그 자체 강추합니다	1
이번 시즌은 진심 소름이었다	1
진짜 당황하고 재미없어요	0
광고천재 이태백 드라마가 좋은 게 아니에 요젼 이 태백이란 사람이 어떤 어려움에 처해도 긍정적인 모습 활짝 웃는 모습 이 너무 좋습니다	1
역시나 이런 막장 드라마가 계속 보게 끔 만들지 다른 드라마는 뻔해서 재미가 없음	1
오시 이 마모루 동명이인 인 줄 알았다	0
아바타 ㅋㅋ 기대되네 영 ㅋㅋ	1
내가 중학교 3학년이지만 애들한테 아직도 짱구본다 하면 비웃지만 짱구는 엄청 재밌 다 내가 유일하게 매일 밥 먹을 때 간식 먹을 때 챙겨보는 건데 진짜 재밌 다 커서도 짱구는 내 인생에 가장 재미있는 만화로 남겨질 꺼 갓 다 이번 노래하는 엉덩이 폭탄도 감동적이고 ㅜ ㅜ슬퍼서 너무 많이 움ㅜㅜ 진짜 재밌다	1
그냥 어두워	0
감독 나오라고 해	0
모두 나만 낚일 수 없다는 이기주의 인가	0
이 영화가 평점이 왜 이렇게 높지	0
봤을 때가 08년 딱 고3 때였습니다	1
결국 여자 혼자 살겠다고 가네 마지막에 셋이 낭았을 때 특수부대원 두 명도 다쳐서 여자 보고 혼자 가라고 하는데 어떻게 혼자 가냐고 하더니 잘 가 네 가식적인 현대인의 실상을 볼 수 있었다	0
사랑스러운 영화 음악이 남는다	1
이런 쥇일ㅋㅋ	0
나도 작가할 수 있겠다	0
이런 개 씨 입	0
완전 올해 들어 가장 흥미진진하게 봤던 내용	1
태권 소녀 2장이요 ㅋ	0
누가 군 생활을 저따위로 하냐 아무리 방송이라도 할 껀 똑바로 해야지	0
스릴도 없고 재미도 없고 주인공 남자는 손이 다친 건지 안 다친 건지 연기 더럽게 못하고 무슨 영화지	0
넘한다 진짜	0
특히 이신이 와 규원이 ㅋㅋ 이신이 가 진리에 옄ㅋㅋ	1
가끔 놀라기도 했지만 이해 안 가고 졸리기만 했다	0
나도 모르게 영화에 빠져 버렸당	1
구태의연한 헐리웃 낭비벽	0
007 시리즈 중 너무 과 소 평가된 영화 추격신은 역대급이고 조지 라젠비의 액션은 매우 호쾌하며 마지막엔 불쌍하기 까지 하다	1
토나오게 재미 없었다	0
너 이 그지 같은 배급사 진짜 저걸 그냥 아오	0
명품 드라마다	1
영화가 끝나고 나니 가슴에 응어리가 생기는 기 분입니다	1
정의를 세우는 콜트 콜텍 노동자들 이야기	1
이 영화는 최악이자 죄악이다	0
소설에서 연출해 내던 분위기를 스크린으로 그대로 아니 그 이상 옮겨 놓았다	1
미국은 국가 따위가 아니야 그냥 하나의 사업이지	1
뒷부분이 지루지루	0
볼 수 있어 행복했습니다	1
정말 따뜻하고 인상적인 드라마에요	1
동일한 인물 동일한 스토리와 분위기는 공포 분위기를 짜증나게 바꾸는 힘이 있다	0
10대에서 갓 벗어난 내가 이 이야기들이 공감된다면 10년 후의 나는 사랑과 전쟁에 나와야겠군	1
캐스팅은 정말 굳 근데 너무 빨리 끝나버린 듯한	1
예수님 오실 날이 멀지 않았습니다	1
아프리카의 풍광으로도 상쇄되지 않는 지루함	0
한국영화 참아라	0
매우 인간적이고 있을 때 잘해야 된다	1
이 영화에 반전이 있다고 알고 보면 범인이 누군지 다 알 수 있을 듯 ㅋㅋ 뒤통수만 후려친다고 다 반전이 아니다	0
두 시간 반이 이렇게 짧을 수도 있구나	1
이 거 나온 지가 벌써 13년 이 지났다니 어릴 때 진짜 재미있게 봤음	1
너무 잔인했지만 뭐랄가	1
처음 보게 되는 분들은 반전에 반전에 거듭 되는 스토리에 희열을 느끼실 것 같네요	1
알바돋네 아이들이랑 고릴라 싸우는 거 보고 막 사채업자 나오는 게 보기 좋다고 ㅋㅋ	0
그냥 모비딕 책이나 보셈ㅋㅋ	0
세 남자 배우가 아주 잘생겼다는 거만 느꼈다	0
이걸 돈이 귀하던 그 때 식사 한 끼를 포기하며 봤다	0
웃기지 못할 바엔 재미라도 있던가	0
생생저금통으로 제목을 바꿔라	1
지금 봤지만 내 역대 최고의 영화	1
범인 예측 가능 나는 네가 지난 여름에 한 일을 알고 있다	0
특히 마지막 감동	1
15년 전 영화인데 지금 봐도 잼 있네요 ㅋㅋ	1
생각보다 재미있는 영화였다	1
생각했던 것보다 끔 찍한 영화	0
정말 액션만	0
내용도 좋고 연출력도 좋고 배우들도 연기 잘하고 뭐 하나 빠지는 게 없구나 천 명 대박	1
그냥 건달이지 애국자는 아니 자나	0
토마스 제인 이 바보 마약을 하수구에 쏟아 버리는 바람에 일이 꼬이자나	1
본지 일 년도 더 된 영화 평점 쓰라고 매번 엄청 뜨네요	0
음악부터 특수효과 연출 각본 다 미친 영화 이런 급 영화를 카도카와에서	0
최강이라는 것 말고는 할 말이 없음	0
아진짜 재미없더라	0
아로아 알고 나 대라 아덴만 여명 작전 모르냐 에 휴 나라만 까면 깨어 있지	1
애니메이션 중에 가장 쓰러기	0
이게 왜 19금인지 내 티비에선 공짜라 봤다	0
모니터를 발로 찰뻔했다	0
몇 번이나 보았지만 엉성한 스토리 구성 같으면서도 재치 있는 스토리 구성이 대단합니다	1
수 퍼칼리프래글리스틱 엑스피 알리도 셔스	1
지금 밥 먹으면서 봤는데 이런 쓰레기는 처음	0
최고의 배우들 특히 루니 마라 라는 배우를 이 영화를 통해 알게 되었는데 정말 그녀도 천재 같다	1
기대 이하	0
여기 평글 보지 말고 보세요	1
감독의 의도는 대충 알겠는데	0
귀엽고 예쁘고 제미 있다	1
왜 이걸 이제서야 봤는지 ㅠㅠ	1
이건뭐 휴 거지같네 영화가	0
강간 낙태 장기 매매 부와 같은 진지하게 고찰되어야 할 것이 영화 예술화의 도구로만 이용 됨 역겹고 불쾌했다	0
갠적으론 8점 정도 평점이 넘낮아 10점	1
역시 연예인 더빙이 아니라서 좋았다	1
엔딩이 참 별로였다	0
적극 추천	1
데이비드 크로넨버그의 팬이 될 것 같다	1
니노 연기 굿반전 반전 재미	1
영화의 정체가 뭐냐 도대체 돌아 이들의 향연 죽이는 것 말고 암 것도 없네	0
전 이 내용과 유사한 습작생들의 소설을 너무 많이 봐왔습니다	0
저평가 되고 있어 안타까운 영화 팽팽한 분위기 속 불안정한 심리와 마지막 예상치 못한 결말 거기에 조연 주연의 연기력이 더해져 좋은 스릴러물의 요소를 모두 갖추고 있다	1
이 영화 보고 제일 소름돋앗던 건 평점을 보고 난 후 엿다	0
기대해 본다	1
복수하겠지 하겠지 보고 있는데 진짜 답답하고 짜증나요	0
시즌7이 악몽이 될 수도 있었다는 것을 처음으로 느끼게 해준 철 없는 된장 시나리오	0
죽기 전에 꼭 봐야 할 영화	1
아빠 어디가의 아이들 상업화 시작을 알리는 종	0
아직도 기 억난다 휴잭맨의 울버린 싱크율 다 캐릭터 등장의 재미를 물씬 잘 살린 영화의 원 조격이다	1
대수의 혀 만큼	1
살면서 가장 재미없는 영화 진심으로	0
재미로 보는 거지 경차 그런 거나 와서 설명하고 그럼 재미없잖아요	1
게임 하나로 도대체 얼마의 시간을 잡아 먹냐 차라리 게임 프로로 바꾸지	0
핀처형님은 연출을 기 막히게 한다	1
그나마 극장판 중에서는 제 일 낫다	1
가수는 브라운관에서 무대 위에서 보고 싶다	0
정말 재밌게 봤던 추억의 드라마	1
동네 뒷산에서 입으로 빵 빵하면서 총싸움 흉내내는 수준	0
뻔한 상업영화보다 훨 괜찮아요	1
어릴 때 정말 좋아하던 영화 ㅋ	1
엑시노스에게 영혼까지 털림	1
박평식 저놈 항상 평점 짜게 주더라	0
마지막에 환하게 웃을 수 있었던 영화	1
이 영화로 맨디 무어를 알았다	1
2000년에 나온 영화 맞나	0
연기를 하는 모습을 보고 예전 첫사랑 드라마를 보는 듯 나두 연기하고 싶다	1
천상의 바이올린 소리들을 라고 영화 본건 아니거든요	0
정말 재밋게 봣습니다	1
원작의 품격을 깡 그리 무시한 헐리우드 싸구려 감성이여	0
더군다나 안 좋은 추억이 담긴 영화라서	0
최고의 액션 사극 정말 최고	1
감독이 김기덕이네	0
그냥 유즈얼 서스펙트 짭이네	0
죽음을 앞둔 사람들의 심리 변화와 큰 덩치와는 다르게 여리고 순수한 존 커피를 보면서 사람의 겉 모습을 보고 판단하기보다 같이 지 내고 대화하며 그 사람의 내면을 느껴야겠다고 생각했다	1
평점 높게 준 사람들 댓글 목록 확인해 보세요	0
2500원 있냐	1
담담한 연출에도 맘이 편치 않다	0
평점을 높이기 위해	1
영화를 사랑하는 사람이라면 꼭 적응이 안 돼 초반에 살짝 지루하다가 울다가 웃다가 마지막에는 감동	1
그런데 많이 재미있었습니다	1
언젠가는 리 메이크 하겠지 매드맥스의 조지 밀러처럼 워 쇼스키 남매가 다시 연출했으면 소원이 없겠다	1
태어나서 이런 거 적는 건 처음인 거 같네요	1
핵심 장면은 보면서 민망함에 몸서리쳤다	0
감독님 이런 영화 만들어 주셔서 감사합니다	1
딸내 미 귀엽고 단역들 화려하고 그 뿐	0
이해가 않된 다 그래서 지루했다	0
한층 강해진 잔인 함	1
꽤 답답하다	0
보아 왜 씀 망한 영화 올레티비 나와서 봄	0
기억나는 추억입니다	1
솔직히 젝키라서 가 아니라 청소년적인 내용이 훌륭하단 느낌	1
구려 보였는데 너무너무 좋은 영화다	1
상당히 궁금하게 만드는 영화	1
설명은 필요 없다	1
좋은 배경 설정과 소재로 이렇게 스릴 감 없고 지루한 영화가 나올 수 있다니 참 좋은 소재인데 여기에 재미없이 다큐처럼 질질 끌게 아니라 중간 중간 스토리만 수정했어도 좋은 스릴러 영화가 탄생했을 텐데 정말 아쉽네	0
생각했었지 아마	1
정치적 이념으로 만든 선 동영화에 그치는군	0
예술이 드러운 것들을 포장하는 용도로 쓰여지는 요즘 세상이 말세이다	0
보지마삼 이건 뭐 시간 낭비임	0
진심 개노잼 영화보다가 도중에 나온 적은 처음이었다	0
돼지가 우물에 빠진 날은 어떻게 만들어 졌는지 언제부터 만드는 것 마다 볼 가치도 없는 한 심한 순 엉터리 이야기들 밑에 마술이니 배우 고 간 다니 웃기는 전문가들 니들이 전문가라니 이러니 세상이 미쳐 돌아가지	0
포스터로만 보면 상상도 못할 가히 식스센스급의 기가 막힌 반전이 당신을 기다리고 있다	1
너무나 사랑스러운 꼬마	1
구성이 알차지 못하다	0
뭐지 진짜 재미없다는 진짜 최악의 영화 시간 아까움	0
추억 덩어리 10자	1
좋은 영화인데 국내에서 개봉관을 못 잡은 게 아쉽다	1
미쿡산 좀비인가	0
영화라고 하지 말고 포르노라고 솔직이 말하라	0
돈 아깝	0
지난 모든 사극을 명품으로 만드는 미친 작품성	0
빈형 머리깎을 때 입 벌리고 봄	1
개봉 시기를 잘못 잡아서 저평가된 거 같다	1
무성영화인데 지루함	1
개봉기간이 짧은 게 너무 아쉽다	1
다음에 또 보고 싶노요	1
자꾸만 보고 싶어지는	1
최근에 나온 어린이 주연의 영화 개를 훔치는 완벽한 방법 이랑 비교해보면 답이 나옴 언제나 마지막에 신파만 보여주면 내용이나 연출 연기는 상관없이 별점 10점 달아대는 단순 무식한 한국 영화 관객	0
재밌 다 출연자들이 회를 거듭할 수록 실력이 늘어가면 더 재밌어 질 듯 소재도 다수의 범인 공모자 등 여러 변수를 둘 수 있어서 나중이 더 기대 되는 프로 홍진호 짱	1
공감 가는 내용도 많았고	1
다 시점 시도 좋았고 중반까지도 좋았으나 말미에 엠뷸런스 틀어 버릴 때 황당 그 자체	0
키스신 정말 압권이었습니다	1
몇 년 전에 볼려고 했던 영화가 다 매진되서 어쩔 수 없이 봤는데 재미없음	0
